dataset,item,difficulty,SE
test_taking_patterns_over_time,X25,-0.614301585,0.095939102
test_taking_patterns_over_time,X26,0.018517802,0.094556115
test_taking_patterns_over_time,X27,3.893018256,0.073479471
test_taking_patterns_over_time,X28,-2.079963333,0.120630082
test_taking_patterns_over_time,X29,0.219289671,0.089453829
test_taking_patterns_over_time,X30,-3.792303444,0.191673135
test_taking_patterns_over_time,X31,-0.979692133,0.090844017
test_taking_patterns_over_time,X32,-0.536568116,0.083088189
test_taking_patterns_over_time,X33,-0.035988633,0.073213058
test_taking_patterns_over_time,X34,0.868159905,0.064779987
test_taking_patterns_over_time,X35,-1.02951495,0.090726902
test_taking_patterns_over_time,X36,-1.645669488,0.108163429
test_taking_patterns_over_time,X37,-3.245771737,0.161262286
test_taking_patterns_over_time,X38,-0.519283297,0.080504696
test_taking_patterns_over_time,X39,-0.387385154,0.078452346
test_taking_patterns_over_time,X40,-1.333210092,0.097482778
test_taking_patterns_over_time,X41,-2.93289771,0.14930725
test_taking_patterns_over_time,X42,-0.88166723,0.087792533
test_taking_patterns_over_time,X43,1.966898143,0.055582245
test_taking_patterns_over_time,X44,-3.511247804,0.176984687
test_taking_patterns_over_time,X45,-0.213794052,0.076199527
test_taking_patterns_over_time,X46,-1.121633931,0.093811322
test_taking_patterns_over_time,X47,0.895419829,0.062876739
test_taking_patterns_over_time,X48,-3.237343552,0.161268506
test_taking_patterns_over_time,X49,-1.200075328,0.096896312
test_taking_patterns_over_time,X50,1.037208137,0.062914687
test_taking_patterns_over_time,X51,-0.857303129,0.090686581
test_taking_patterns_over_time,X52,-3.430881073,0.179728779
test_taking_patterns_over_time,X53,-0.046896872,0.07721413
test_taking_patterns_over_time,X54,-1.218541274,0.101385941
test_taking_patterns_over_time,X55,-3.126959319,0.169889076
test_taking_patterns_over_time,X56,-3.750013319,0.206811982
test_taking_patterns_over_time,X57,-0.262577517,0.084923457
test_taking_patterns_over_time,X58,-3.36724862,0.191976921
test_taking_patterns_over_time,X59,-2.662262541,0.137361371
test_taking_patterns_over_time,X60,1.464070149,0.064249915
test_taking_patterns_over_time,X61,-2.401288157,0.149891102
test_taking_patterns_over_time,X62,0.169903159,0.081309606
test_taking_patterns_over_time,X63,-2.063988258,0.141888956
test_taking_patterns_over_time,X64,-1.447388855,0.122454792
test_taking_patterns_over_time,X65,-0.409297746,0.097128567
test_taking_patterns_over_time,X66,-2.319709496,0.16047934
test_taking_patterns_over_time,X67,1.797688258,0.068602553
test_taking_patterns_over_time,X68,0.632804952,0.083432573
test_taking_patterns_over_time,X69,0.82564996,0.081888447
test_taking_patterns_over_time,X70,-2.569670533,0.134019347
test_taking_patterns_over_time,X71,1.09282408,0.079606438
test_taking_patterns_over_time,X72,-2.037542825,0.116261639
test_taking_patterns_over_time,X73,-1.04439637,0.090398621
test_taking_patterns_over_time,X74,-3.560615416,0.176945203
test_taking_patterns_over_time,X75,-2.223569094,0.122080102
test_taking_patterns_over_time,X76,-1.476179764,0.100568378
test_taking_patterns_over_time,X77,-3.12178048,0.155764029
test_taking_patterns_over_time,X78,0.654057733,0.075159161
test_taking_patterns_over_time,X79,1.20777398,0.062172146
test_taking_patterns_over_time,X80,3.990489888,0.058594306
test_taking_patterns_over_time,X81,2.626697632,0.055452474
test_taking_patterns_over_time,X82,1.374314543,0.089851053
test_taking_patterns_over_time,X83,2.507447249,0.08100826
test_taking_patterns_over_time,X84,2.05797756,0.072202001
test_taking_patterns_over_time,X85,1.688456922,0.1012865
test_taking_patterns_over_time,X86,4.906672444,0.305030777
test_taking_patterns_over_time,X87,4.431995143,0.09163005
test_taking_patterns_over_time,X88,-3.675496626,0.18238178
test_taking_patterns_over_time,X89,3.485517808,0.367617044
test_taking_patterns_over_time,X90,5.184370641,0.256686502
test_taking_patterns_over_time,X91,1.524226908,0.164970383
test_taking_patterns_over_time,X92,-1.502963022,0.100971542
test_taking_patterns_over_time,X93,-2.437827522,0.128982931
test_taking_patterns_over_time,X94,-1.434145198,0.09936432
test_taking_patterns_over_time,X95,0.188367739,0.069972999
test_taking_patterns_over_time,X96,-1.337741298,0.097105111
test_taking_patterns_over_time,X97,-0.822959999,0.085809898
test_taking_patterns_over_time,X98,4.283472147,0.05548721
test_taking_patterns_over_time,X99,-4.322473646,0.220506425
test_taking_patterns_over_time,X100,1.41287981,0.059172978
test_taking_patterns_over_time,X101,-0.871397134,0.092434954
test_taking_patterns_over_time,X102,-3.169319714,0.159385416
test_taking_patterns_over_time,X103,0.538833637,0.065937604
test_taking_patterns_over_time,X104,2.747559464,0.056327374
test_taking_patterns_over_time,X105,3.201809084,0.056479116
test_taking_patterns_over_time,X106,2.762803152,0.053977732
test_taking_patterns_over_time,X107,2.590554726,0.059534897
test_taking_patterns_over_time,X108,1.789941038,0.060028635
test_taking_patterns_over_time,X109,-3.194036201,0.16754559
test_taking_patterns_over_time,X110,0.840043923,0.064587368
test_taking_patterns_over_time,X111,2.350494035,0.06095632
test_taking_patterns_over_time,X112,1.895219021,0.063258422
test_taking_patterns_over_time,X113,2.774793056,0.061102648
test_taking_patterns_over_time,X114,1.122623932,0.067451767
test_taking_patterns_over_time,X115,2.941440778,0.058896031
test_taking_patterns_over_time,X116,3.735780924,0.063143036
test_taking_patterns_over_time,X117,0.895026855,0.068192739
test_taking_patterns_over_time,X118,2.390249144,0.059880908
test_taking_patterns_over_time,X119,3.851446447,0.063824702
test_taking_patterns_over_time,X120,3.367665579,0.058620939
test_taking_patterns_over_time,X121,-4.482125718,0.231599557
test_taking_patterns_over_time,X122,1.339624462,0.069128107
test_taking_patterns_over_time,X123,0.082577832,0.087648875
test_taking_patterns_over_time,X124,3.66756862,0.07307807
test_taking_patterns_over_time,X125,3.238924334,0.065982535
test_taking_patterns_over_time,X126,1.131643555,0.076938539
test_taking_patterns_over_time,X127,5.195735654,0.085899135
test_taking_patterns_over_time,X128,2.865803651,0.072866182
test_taking_patterns_over_time,X129,3.31936995,0.075532833
test_taking_patterns_over_time,X130,4.376406739,0.081203114
test_taking_patterns_over_time,X131,2.762436399,0.075609646
test_taking_patterns_over_time,X132,-1.973294068,0.11708172
test_taking_patterns_over_time,X133,5.09494729,0.081276705
test_taking_patterns_over_time,X134,0.394939997,0.068757112
test_taking_patterns_over_time,X135,-0.899303963,0.089473206
test_taking_patterns_over_time,X136,-2.765524911,0.142295839
test_taking_patterns_over_time,X137,3.189858952,0.053875562
test_taking_patterns_over_time,X138,-2.654478844,0.139821688
test_taking_patterns_over_time,X139,-5.936028311,0.354980073
test_taking_patterns_over_time,X140,-2.562830754,0.13403389
test_taking_patterns_over_time,X141,-4.483634111,0.231606693
test_taking_patterns_over_time,X142,-4.021717926,0.202515065
test_taking_patterns_over_time,X143,-2.814706324,0.14358987
test_taking_patterns_over_time,X144,0.130854428,0.070325367
test_taking_patterns_over_time,X145,-0.761065221,0.084689169
test_taking_patterns_over_time,X146,-0.553666976,0.081074116
test_taking_patterns_over_time,X147,-2.38042296,0.128082046
test_taking_patterns_over_time,X148,3.138042901,0.05194138
test_taking_patterns_over_time,X149,0.642155567,0.065108595
test_taking_patterns_over_time,X150,-5.737009322,0.334846045
test_taking_patterns_over_time,X151,0.020571139,0.073715424
test_taking_patterns_over_time,X152,-1.376176993,0.099437107
test_taking_patterns_over_time,X153,-0.865758108,0.089248412
test_taking_patterns_over_time,X154,-1.60312281,0.107113864
test_taking_patterns_over_time,X155,-0.362831115,0.079470997
test_taking_patterns_over_time,X156,1.199918779,0.061521485
test_taking_patterns_over_time,X157,2.453992306,0.059532122
test_taking_patterns_over_time,X158,0.293835889,0.074780436
test_taking_patterns_over_time,X159,0.543434888,0.06889817
test_taking_patterns_over_time,X160,0.665093109,0.073703179
test_taking_patterns_over_time,X161,-5.725065321,0.33485016
test_taking_patterns_over_time,X162,2.144390008,0.058711952
test_taking_patterns_over_time,X163,1.525615493,0.066308463
test_taking_patterns_over_time,X164,2.37596461,0.05897448
test_taking_patterns_over_time,X165,-0.560953041,0.094273221
test_taking_patterns_over_time,X166,2.66261474,0.063288795
test_taking_patterns_over_time,X167,2.426856334,0.062587559
test_taking_patterns_over_time,X168,-0.28451476,0.102159236
test_taking_patterns_over_time,X169,1.883814832,0.07364539
test_taking_patterns_over_time,X170,2.353688643,0.075290848
test_taking_patterns_over_time,X171,0.793194346,0.087632824
test_taking_patterns_over_time,X172,-4.244684473,0.215548963
test_taking_patterns_over_time,X173,3.355388072,0.069865817
test_taking_patterns_over_time,X174,-5.382281702,0.303189228
test_taking_patterns_over_time,X175,-4.17236265,0.210915901
test_taking_patterns_over_time,X176,-4.104418718,0.206571543
test_taking_patterns_over_time,X177,-2.416449942,0.129018907
test_taking_patterns_over_time,X178,-3.2344123,0.161276106
test_taking_patterns_over_time,X179,-3.504523918,0.174417492
test_taking_patterns_over_time,X180,2.027024149,0.054859021
test_taking_patterns_over_time,X181,2.076526551,0.054870135
test_taking_patterns_over_time,X182,2.232657808,0.05428752
test_taking_patterns_over_time,X183,1.171544926,0.062286973
test_taking_patterns_over_time,X184,1.161490507,0.06119096
test_taking_patterns_over_time,X185,1.349763788,0.060195469
test_taking_patterns_over_time,X186,1.668151305,0.058655632
test_taking_patterns_over_time,X187,1.943233424,0.057295811
test_taking_patterns_over_time,X188,1.668636293,0.060185231
test_taking_patterns_over_time,X189,2.780336511,0.068490028
test_taking_patterns_over_time,X190,2.511877512,0.052533628
test_taking_patterns_over_time,X191,0.946925295,0.067082345
test_taking_patterns_over_time,X192,0.261963741,0.080749121
test_taking_patterns_over_time,X193,3.418645824,0.057659826
test_taking_patterns_over_time,X194,3.107900877,0.059408184
test_taking_patterns_over_time,X195,2.631398217,0.063656942
test_taking_patterns_over_time,X196,3.366987,0.061599048
test_taking_patterns_over_time,X197,2.833627437,0.065398807
test_taking_patterns_over_time,X198,4.913442054,0.075213368
test_taking_patterns_over_time,X199,0.589267536,0.09316407
test_taking_patterns_over_time,X200,3.046085426,0.077494273
test_taking_patterns_over_time,X201,0.878655411,0.062307137
test_taking_patterns_over_time,X202,2.276009124,0.110164039
test_taking_patterns_over_time,X203,5.595214003,0.102911959
test_taking_patterns_over_time,X204,3.107002584,0.089578237
test_taking_patterns_over_time,X205,2.194466952,0.053748302
test_taking_patterns_over_time,X206,0.034078737,0.07202676
test_taking_patterns_over_time,X207,-0.73876846,0.085905562
test_taking_patterns_over_time,X208,0.692160605,0.065342943
test_taking_patterns_over_time,X209,4.206955751,0.054236484
test_taking_patterns_over_time,X210,3.381697739,0.053382777
test_taking_patterns_over_time,X211,-6.15551646,0.379306386
test_taking_patterns_over_time,X212,-2.414637311,0.129991504
test_taking_patterns_over_time,X213,-2.963150582,0.150846999
test_taking_patterns_over_time,X214,-0.185899017,0.075437562
test_taking_patterns_over_time,X215,-0.96244822,0.089623166
test_taking_patterns_over_time,X216,0.304461146,0.0686071
test_taking_patterns_over_time,X217,-4.843418699,0.260157121
test_taking_patterns_over_time,X218,-4.146818985,0.210938693
test_taking_patterns_over_time,X219,0.414964911,0.067131197
test_taking_patterns_over_time,X220,0.525578189,0.066052279
test_taking_patterns_over_time,X221,-4.273652714,0.220562583
test_taking_patterns_over_time,X222,-2.796089537,0.142265836
test_taking_patterns_over_time,X223,-3.17515889,0.16136587
test_taking_patterns_over_time,X224,-1.694823219,0.109231225
test_taking_patterns_over_time,X225,-4.122710189,0.21566926
test_taking_patterns_over_time,X226,-3.742859166,0.195214982
test_taking_patterns_over_time,X227,-2.887814614,0.154324531
test_taking_patterns_over_time,X228,-2.49969738,0.140099429
test_taking_patterns_over_time,X229,-0.214207152,0.081226856
test_taking_patterns_over_time,X230,-3.307838737,0.182895455
test_taking_patterns_over_time,X231,0.471089294,0.074665442
test_taking_patterns_over_time,X232,-3.977703692,0.23220862
test_taking_patterns_over_time,X233,-4.175469048,0.210908565
test_taking_patterns_over_time,X234,-3.489860521,0.20736808
test_taking_patterns_over_time,X235,-1.424034425,0.122997521
test_taking_patterns_over_time,X236,-2.973956752,0.192901129
test_taking_patterns_over_time,X237,-2.339526267,0.167026111
test_taking_patterns_over_time,X238,-1.514847269,0.141155887
test_taking_patterns_over_time,X239,-2.169302075,0.174394414
test_taking_patterns_over_time,X240,-1.299263444,0.133649179
test_taking_patterns_over_time,X241,2.520769959,0.073097752
test_taking_patterns_over_time,X242,-1.080060809,0.134371502
test_taking_patterns_over_time,X243,-2.556031595,0.204921356
test_taking_patterns_over_time,X244,-2.187862395,0.120523556
test_taking_patterns_over_time,X245,-3.007345157,0.23379011
test_taking_patterns_over_time,X246,3.838657544,0.086894762
test_taking_patterns_over_time,X247,-2.597897447,0.248297862
test_taking_patterns_over_time,X248,-2.933611497,0.282797721
test_taking_patterns_over_time,X249,0.339036314,0.133050841
test_taking_patterns_over_time,X250,0.780273653,0.126529906
test_taking_patterns_over_time,X251,-1.591223862,0.239338905
test_taking_patterns_over_time,X252,-2.128428147,0.298132885
test_taking_patterns_over_time,X253,1.911636395,0.147687395
test_taking_patterns_over_time,X254,0.425011487,0.191805276
test_taking_patterns_over_time,X255,-2.609749813,0.135095096
test_taking_patterns_over_time,X256,-1.04824297,0.265461346
test_taking_patterns_over_time,X257,-3.380738331,0.169683309
test_taking_patterns_over_time,X258,-0.538536107,0.081269924
test_taking_patterns_over_time,X259,-4.062806841,0.206591904
test_taking_patterns_over_time,X260,-4.133162585,0.210931943
transreas_mokken,X1,-2.422270693,0.212043173
transreas_mokken,X2,-0.029637417,0.130989932
transreas_mokken,X3,-1.10578061,0.158884146
transreas_mokken,X4,0.263924137,0.125324659
transreas_mokken,X5,0.053122,0.129315333
transreas_mokken,X6,-3.935007201,0.309847828
transreas_mokken,X7,-0.481785229,0.141269406
transreas_mokken,X8,-3.497250988,0.276570596
transreas_mokken,X9,4.233935672,0.113244778
transreas_mokken,X10,2.510619787,0.104524021
transreas_mokken,X11,1.563873555,0.108714029
transreas_mokken,X12,2.846256986,0.104561901
trees_sirt,X1,-1.416427922,0.11862407
trees_sirt,X2,0.100641495,0.138434667
trees_sirt,X3,0.139440284,0.139428789
trees_sirt,X4,0.741140374,0.158666441
trees_sirt,X5,0.820390761,0.161785232
trees_sirt,X6,1.050174682,0.171694291
trees_sirt,X7,1.351463297,0.186811242
trees_sirt,X8,-0.704128812,0.123581961
trees_sirt,X9,-0.643546809,0.124342467
trees_sirt,X10,-0.408178253,0.127827531
trees_sirt,X11,-0.359272464,0.128660137
trees_sirt,X12,-0.242298564,0.130807805
trees_sirt,X13,-0.225232706,0.131139846
trees_sirt,X14,-0.173455614,0.132176886
trees_sirt,X15,-0.03070975,0.135271513
verbagg,X1,-1.00045855,0.163018591
verbagg,X2,-0.400292275,0.153475556
verbagg,X3,0.509938406,0.158368229
verbagg,X4,-1.00045855,0.163018591
verbagg,X5,-0.526725957,0.154602103
verbagg,X6,-0.176849819,0.152563374
verbagg,X7,-0.748957975,0.157694166
verbagg,X8,-0.078116667,0.152592734
verbagg,X9,0.95093037,0.169632558
verbagg,X10,-1.381349218,0.175272338
verbagg,X11,-0.629913568,0.15585783
verbagg,X12,-0.127490425,0.152545027
verbagg,X13,0.033316386,0.152943821
verbagg,X14,0.967146225,0.170175867
verbagg,X15,2.029484903,0.231980657
verbagg,X16,-0.501240923,0.154338882
verbagg,X17,0.376472018,0.156187437
verbagg,X18,0.983491627,0.170733486
verbagg,X19,-0.629913568,0.15585783
verbagg,X20,0.158339497,0.153742667
verbagg,X21,1.32484689,0.184820045
verbagg,X22,-0.9001062,0.160650276
verbagg,X23,0.133191124,0.153547265
verbagg,X24,0.634716249,0.16090164
vocab_assessment_3_to_8_year_old_children,X1,-2.778899493,0.711385144
vocab_assessment_3_to_8_year_old_children,X2,-2.341227281,0.582581295
vocab_assessment_3_to_8_year_old_children,X3,-1.786733589,0.45389997
vocab_assessment_3_to_8_year_old_children,X4,-1.587648523,0.415533444
vocab_assessment_3_to_8_year_old_children,X5,-3.524062211,1.002957604
vocab_assessment_3_to_8_year_old_children,X6,-2.778899493,0.711385144
vocab_assessment_3_to_8_year_old_children,X7,-2.341227281,0.582581295
vocab_assessment_3_to_8_year_old_children,X8,-1.587648523,0.415533444
vocab_assessment_3_to_8_year_old_children,X9,-2.341227281,0.582581295
vocab_assessment_3_to_8_year_old_children,X10,-1.786733589,0.45389997
vocab_assessment_3_to_8_year_old_children,X11,-3.524062211,1.002957604
vocab_assessment_3_to_8_year_old_children,X12,-2.341227281,0.582581295
vocab_assessment_3_to_8_year_old_children,X13,-2.341227281,0.582581295
vocab_assessment_3_to_8_year_old_children,X14,-3.524062211,1.002957604
vocab_assessment_3_to_8_year_old_children,X15,-1.271802226,0.361876873
vocab_assessment_3_to_8_year_old_children,X16,-2.341227281,0.582581295
vocab_assessment_3_to_8_year_old_children,X17,-3.524062211,1.002957604
vocab_assessment_3_to_8_year_old_children,X18,-1.141759516,0.342116526
vocab_assessment_3_to_8_year_old_children,X19,-2.029475779,0.506012174
vocab_assessment_3_to_8_year_old_children,X20,-2.341227281,0.582581295
vocab_assessment_3_to_8_year_old_children,X21,0.801506211,0.162099465
vocab_assessment_3_to_8_year_old_children,X22,2.581946139,0.106679681
vocab_assessment_3_to_8_year_old_children,X23,2.432084148,0.109065155
vocab_assessment_3_to_8_year_old_children,X24,-2.341227281,0.582581295
vocab_assessment_3_to_8_year_old_children,X25,-0.571184329,0.269222012
vocab_assessment_3_to_8_year_old_children,X26,2.560980717,0.106993522
vocab_assessment_3_to_8_year_old_children,X27,-0.133696161,0.226178733
vocab_assessment_3_to_8_year_old_children,X28,-2.029475779,0.506012174
vocab_assessment_3_to_8_year_old_children,X29,2.977414547,0.10190934
vocab_assessment_3_to_8_year_old_children,X30,0.189260634,0.200238185
vocab_assessment_3_to_8_year_old_children,X31,1.230391475,0.142365854
vocab_assessment_3_to_8_year_old_children,X32,2.920501771,0.102465518
vocab_assessment_3_to_8_year_old_children,X33,1.363156584,0.137227513
vocab_assessment_3_to_8_year_old_children,X34,1.937102282,0.119468894
vocab_assessment_3_to_8_year_old_children,X35,2.581946139,0.106679681
vocab_assessment_3_to_8_year_old_children,X36,3.253237764,0.099805019
vocab_assessment_3_to_8_year_old_children,X37,1.085842439,0.148459149
vocab_assessment_3_to_8_year_old_children,X38,0.447714605,0.182530057
vocab_assessment_3_to_8_year_old_children,X39,2.226922381,0.112886944
vocab_assessment_3_to_8_year_old_children,X40,1.519942125,0.131688701
vocab_assessment_3_to_8_year_old_children,X41,3.68552444,0.098409174
vocab_assessment_3_to_8_year_old_children,X42,2.794592789,0.103848917
vocab_assessment_3_to_8_year_old_children,X43,2.39895278,0.109637922
vocab_assessment_3_to_8_year_old_children,X44,4.142523204,0.099409562
vocab_assessment_3_to_8_year_old_children,X45,3.2171566,0.100025531
vocab_assessment_3_to_8_year_old_children,X46,3.30704486,0.099506299
vocab_assessment_3_to_8_year_old_children,X47,2.654279459,0.105645414
wirs,X1,-0.347706813,0.074280107
wirs,X2,-1.571385381,0.072872054
wirs,X3,0.237955832,0.079499247
wirs,X4,0.549712482,0.083513302
wirs,X5,-0.249814534,0.074945975
wirs,X6,1.381238414,0.098832167
